transaction_id,user_id,product_id,merchant_id,amount,timestamp,location,payment_method,category
TX078813,U04424,P00604,M00049,40.67,20240108225550,Nîmes,PAYPAL,Toys
TX078814,U07153,P03877,M00224,36.14,20231005201316,Nice,CASH,Books
TX078815,U01996,P01390,M00448,146.72,20230720222323,Angers,CARD,Toys
TX078816,U02941,P00346,M00343,3323.64,20230219133535,Marseille,CARD,Automotive
TX078817,U00363,P02552,M00451,46.25,20240523130533,Paris,BANK_TRANSFER,Food
TX078818,U08313,P00938,M00178,843.29,20230906141217,Bordeaux,CRYPTO,Home & Garden
TX078819,U00595,P01977,M00235,1029.53,20240821101930,Paris,CRYPTO,Automotive
TX078820,U06362,P04819,M00309,178.03,20230410040729,Nantes,BANK_TRANSFER,Clothing
TX078821,U03441,P01708,M00395,36.46,20240609042150,Dijon,CARD,Books
TX078822,U00434,P01125,M00365,711.25,20230529013137,Bordeaux,CARD,Home & Garden
TX078823,U08874,P00234,M00263,236.97,20241019000446,Le Havre,PAYPAL,Automotive
TX078824,U06008,P01651,M00452,279.56,20230518125453,Nice,CASH,Sports
TX078825,U01870,P00672,M00115,1291.74,20240609041032,Toulouse,BANK_TRANSFER,Electronics
TX078826,U04387,P02812,M00246,194.45,20241120232144,Angers,PAYPAL,Beauty
TX078827,U03842,P01135,M00415,75.46,20240514104931,Saint-Etienne,BANK_TRANSFER,Toys
TX078828,U04181,P02300,M00409,278.34,20241117142327,Angers,CRYPTO,Beauty
TX078829,U06253,P01550,M00195,536.85,20240502092728,Montpellier,CARD,Home & Garden
TX078830,U05801,P04156,M00404,58.17,20241108075722,Angers,CRYPTO,Toys
TX078831,U01677,P03264,M00408,1822.69,20240125002725,Nîmes,CASH,Electronics
TX078832,U04921,P02864,M00259,153.99,20240827193515,Rennes,CASH,Sports
TX078833,U03559,P03497,M00058,749.92,20230523000830,Angers,CASH,Electronics
TX078834,U08327,P03112,M00139,163.23,20231024080042,Dijon,BANK_TRANSFER,Beauty
TX078835,U06054,P00888,M00357,1048.13,20241104113111,Toulouse,CRYPTO,Automotive
TX078836,U03418,P01489,M00321,326.92,20240728080457,Saint-Etienne,PAYPAL,Toys
TX078837,U09587,P03723,M00225,1935.99,20231216042508,Bordeaux,PAYPAL,Automotive
TX078838,U04414,P00766,M00473,188.44,20230312233114,Dijon,CARD,Sports
TX078839,U00700,P04431,M00064,42.93,20240624020139,Saint-Etienne,BANK_TRANSFER,Food
TX078840,U01693,P00856,M00262,2562.28,20230323090647,Nîmes,BANK_TRANSFER,Automotive
TX078841,U08220,P02048,M00091,13.35,20241027230100,Lyon,CARD,Books
TX078842,U00327,P01163,M00173,46.79,20230419085949,Nîmes,BANK_TRANSFER,Health
TX078843,U09722,P01116,M00154,1667.87,20240516090932,Lyon,CASH,Electronics
TX078844,U05543,P01357,M00334,220.33,20230131164726,Strasbourg,BANK_TRANSFER,Health
TX078845,U00841,P01586,M00077,66.64,20230408080609,Villeurbanne,CARD,Clothing
TX078846,U01629,P00364,M00487,69.14,20230404133715,Nîmes,CRYPTO,Health
TX078847,U04485,P02981,M00195,1440.64,20241223142921,Montpellier,BANK_TRANSFER,Home & Garden
TX078848,U07890,P03556,M00273,1730.27,20240327201303,Bordeaux,CARD,Electronics
TX078849,U04957,P03151,M00168,201.98,20240828223836,Toulouse,PAYPAL,Health
TX078850,U03592,P04340,M00216,440.82,20230220231705,Nice,CARD,Automotive
TX078851,U03602,P04819,M00309,122.77,20230127042328,Marseille,PAYPAL,Clothing
TX078852,U02458,P04925,M00388,1318.13,20231017231333,Marseille,BANK_TRANSFER,Home & Garden
TX078853,U00395,P04780,M00485,32.2,20240730083218,Nice,CASH,Food
TX078854,U08691,P04844,M00329,214.98,20240411012612,Grenoble,PAYPAL,Health
TX078855,U07538,P02971,M00006,142.3,20240928180126,Paris,CRYPTO,Toys
TX078856,U03638,P00420,M00169,38.58,20241229004510,Villeurbanne,CARD,Books
TX078857,U03380,P02017,M00261,132.84,20230130053005,Marseille,CRYPTO,Beauty
TX078858,U05390,P04261,M00410,37.76,20240120014101,Strasbourg,CARD,Books
TX078859,U09933,P00761,M00486,25.08,20240318025451,Toulon,PAYPAL,Toys
TX078860,U07443,P03287,M00200,279.38,20230305070743,Dijon,CASH,Health
TX078861,U00656,P04737,M00036,17.34,20240306091048,Bordeaux,BANK_TRANSFER,Books
TX078862,U02158,P01610,M00113,348.69,20240202000928,Angers,CARD,Electronics
TX078863,U03784,P00580,M00416,60.17,20241105051059,Nîmes,CRYPTO,Food
TX078864,U08796,P02008,M00294,1837.43,20240627001924,Strasbourg,CARD,Electronics
TX078865,U03942,P02893,M00121,1344.67,20240911103149,Lille,CRYPTO,Electronics
TX078866,U06082,P02363,M00403,131.07,20230322003504,Le Havre,PAYPAL,Health
TX078867,U09124,P01608,M00184,88.47,20240104201808,Nice,CASH,Toys
TX078868,U01750,P04513,M00398,123.81,20230918051808,Lyon,CARD,Food
TX078869,U09130,P02962,M00361,1048.55,20230710235351,Grenoble,PAYPAL,Sports
TX078870,U02529,P02025,M00370,508.96,20230507085618,Montpellier,BANK_TRANSFER,Sports
TX078871,U07236,P01989,M00203,573.0,20240426204544,Rennes,PAYPAL,Automotive
TX078872,U09175,P00758,M00470,110.47,20230215095512,Nice,BANK_TRANSFER,Toys
TX078873,U01777,P04314,M00357,236.55,20240717180303,Nantes,BANK_TRANSFER,Automotive
TX078874,U05007,P04630,M00375,170.98,20240808184026,Montpellier,PAYPAL,Beauty
TX078875,U03673,P00356,M00382,27.89,20230103084532,Bordeaux,CRYPTO,Clothing
TX078876,U09542,P02319,M00235,811.22,20240531021715,Strasbourg,PAYPAL,Automotive
TX078877,U04291,P03555,M00230,135.74,20240206164205,Dijon,BANK_TRANSFER,Beauty
TX078878,U05662,P04011,M00192,1921.81,20240613190851,Montpellier,BANK_TRANSFER,Electronics
TX078879,U01982,P04388,M00252,182.92,20230313160511,Villeurbanne,CARD,Home & Garden
TX078880,U08396,P04068,M00122,76.68,20230706082048,Grenoble,CASH,Health
TX078881,U02046,P03848,M00214,28.99,20230427092900,Montpellier,CRYPTO,Books
TX078882,U00368,P04836,M00322,100.78,20230410222306,Rennes,PAYPAL,Toys
TX078883,U00571,P02643,M00226,13.47,20231020124332,Grenoble,CARD,Food
TX078884,U04154,P02329,M00323,24.24,20240513144827,Rennes,BANK_TRANSFER,Books
TX078885,U09683,P04588,M00034,259.45,20240707062508,Saint-Etienne,CARD,Toys
TX078886,U00586,P04718,M00365,1300.43,20240704182647,Le Havre,BANK_TRANSFER,Home & Garden
TX078887,U03911,P00735,M00299,279.09,20230923162612,Nîmes,CRYPTO,Health
TX078888,U02452,P04054,M00069,818.46,20230520025943,Nice,PAYPAL,Electronics
TX078889,U05103,P04431,M00064,21.46,20240920102453,Marseille,CARD,Food
TX078890,U02212,P03506,M00301,415.2,20241110065521,Villeurbanne,BANK_TRANSFER,Electronics
TX078891,U05006,P01056,M00255,31.19,20240210061019,Villeurbanne,BANK_TRANSFER,Clothing
TX078892,U03291,P04819,M00309,240.44,20230502040000,Nantes,CASH,Clothing
TX078893,U06599,P01527,M00216,861.09,20230719120055,Paris,PAYPAL,Automotive
TX078894,U06060,P03187,M00348,380.91,20230102112345,Paris,CASH,Sports
TX078895,U07836,P02031,M00229,372.49,20241219235219,Paris,CRYPTO,Automotive
TX078896,U01272,P02616,M00360,66.01,20230104003056,Reims,CASH,Books
TX078897,U05183,P04443,M00475,257.93,20230313074005,Rennes,CRYPTO,Beauty
TX078898,U05177,P01432,M00380,21.6,20240609050152,Grenoble,CASH,Health
TX078899,U04597,P04578,M00493,796.93,20240607073345,Paris,BANK_TRANSFER,Home & Garden
TX078900,U06707,P02748,M00072,318.02,20231012043558,Montpellier,PAYPAL,Sports
TX078901,U00088,P01132,M00494,118.65,20241209005849,Grenoble,BANK_TRANSFER,Clothing
TX078902,U07853,P03892,M00023,34.89,20240814004612,Rennes,CRYPTO,Books
TX078903,U06643,P02259,M00121,1083.51,20230325102929,Lyon,CRYPTO,Electronics
TX078904,U03187,P04791,M00170,191.76,20230821231133,Le Havre,CARD,Clothing
TX078905,U02694,P01037,M00297,268.09,20230729122206,Angers,CRYPTO,Beauty
TX078906,U02548,P02334,M00151,141.77,20240206231258,Nîmes,CRYPTO,Clothing
TX078907,U03290,P00053,M00164,295.13,20240426085511,Strasbourg,CARD,Automotive
TX078908,U04511,P03122,M00190,457.6,20230505033536,Lille,CARD,Home & Garden
TX078909,U04684,P04430,M00436,275.73,20240713091058,Bordeaux,BANK_TRANSFER,Beauty
TX078910,U06169,P00051,M00354,143.38,20240112052529,Bordeaux,CRYPTO,Clothing
TX078911,U04266,P02180,M00046,125.25,20230621111346,Saint-Etienne,PAYPAL,Sports
TX078912,U04834,P02205,M00221,99.49,20241124192146,Toulouse,CASH,Food
TX078913,U04324,P02078,M00375,92.11,20230105213728,Paris,CARD,Beauty
TX078914,U02599,P04082,M00322,23.47,20241024025916,Paris,BANK_TRANSFER,Toys
TX078915,U00690,P00565,M00138,104.09,20240327010307,Nantes,CARD,Beauty
TX078916,U07677,P02083,M00349,1205.76,20230517163149,Bordeaux,CARD,Electronics
TX078917,U06429,P01229,M00073,2751.39,20240107054832,Reims,PAYPAL,Electronics
TX078918,U09147,P04719,M00399,2196.32,20240725003141,Toulon,PAYPAL,Automotive
TX078919,U05469,P03635,M00123,31.99,20240820203335,Angers,CARD,Books
TX078920,U09238,P01205,M00324,966.71,20230714005605,Dijon,BANK_TRANSFER,Sports
TX078921,U05379,P02877,M00400,12.95,20240723111557,Grenoble,CRYPTO,Health
TX078922,U09752,P00767,M00024,1604.37,20240313004351,Le Havre,BANK_TRANSFER,Automotive
TX078923,U02300,P00826,M00004,1138.23,20230521235617,Le Havre,CASH,Home & Garden
TX078924,U00846,P02008,M00294,1979.19,20231121173127,Marseille,CRYPTO,Electronics
TX078925,U02037,P03913,M00206,219.93,20240104172935,Dijon,CARD,Clothing
TX078926,U00485,P03852,M00214,39.54,20231212180855,Toulon,PAYPAL,Books
TX078927,U00878,P01177,M00458,2151.75,20230307220104,Nice,PAYPAL,Electronics
TX078928,U07616,P01112,M00266,423.58,20230326100616,Nantes,CRYPTO,Sports
TX078929,U07191,P03813,M00498,23.36,20240301031228,Strasbourg,BANK_TRANSFER,Toys
TX078930,U07153,P03172,M00214,46.15,20230601140901,Nice,CASH,Books
TX078931,U02943,P04841,M00457,133.99,20230603152524,Grenoble,PAYPAL,Home & Garden
TX078932,U06405,P02688,M00169,37.51,20231207230822,Toulon,CRYPTO,Books
TX078933,U04644,P02421,M00487,195.44,20240617212757,Nîmes,CARD,Health
TX078934,U02870,P03853,M00482,351.24,20240821043855,Saint-Etienne,PAYPAL,Home & Garden
TX078935,U03196,P02623,M00175,250.16,20230714171506,Montpellier,CASH,Sports
TX078936,U08884,P04258,M00023,13.3,20231217183652,Saint-Etienne,BANK_TRANSFER,Books
TX078937,U01134,P03949,M00119,126.19,20230712052044,Nice,PAYPAL,Beauty
TX078938,U06890,P01969,M00285,220.23,20230606154746,Toulouse,CRYPTO,Clothing
TX078939,U06801,P00446,M00317,377.4,20231215164735,Toulouse,BANK_TRANSFER,Sports
TX078940,U03798,P03926,M00008,442.07,20230430224355,Montpellier,CRYPTO,Home & Garden
TX078941,U00054,P04949,M00499,975.66,20240626083115,Grenoble,CRYPTO,Automotive
TX078942,U05265,P00071,M00365,935.78,20240924120057,Montpellier,PAYPAL,Home & Garden
TX078943,U01711,P04541,M00480,511.52,20240225042045,Angers,CRYPTO,Home & Garden
TX078944,U08983,P01346,M00383,14.21,20240828122410,Montpellier,CASH,Clothing
TX078945,U04482,P02811,M00488,164.48,20230409112919,Villeurbanne,CRYPTO,Toys
TX078946,U04191,P04074,M00317,386.49,20230803170016,Villeurbanne,CARD,Sports
TX078947,U07676,P03140,M00305,792.59,20240128202713,Saint-Etienne,CASH,Automotive
TX078948,U01895,P00012,M00048,121.91,20240630122541,Dijon,PAYPAL,Clothing
TX078949,U01631,P01330,M00056,91.09,20240801185002,Rennes,CASH,Toys
TX078950,U02812,P03915,M00311,44.78,20240923151325,Rennes,CARD,Books
TX078951,U01912,P04761,M00365,890.38,20241208032628,Villeurbanne,BANK_TRANSFER,Home & Garden
TX078952,U01072,P02968,M00023,7.88,20231215001512,Paris,PAYPAL,Books
TX078953,U09332,P02811,M00488,88.58,20230207014208,Saint-Etienne,CRYPTO,Toys
TX078954,U04384,P04250,M00409,127.68,20231002183849,Toulon,PAYPAL,Beauty
TX078955,U01672,P04345,M00024,1169.38,20240727205215,Toulouse,CRYPTO,Automotive
TX078956,U07954,P04869,M00146,34.04,20240131145045,Nîmes,BANK_TRANSFER,Clothing
TX078957,U04543,P00519,M00413,57.78,20231230030826,Reims,CASH,Toys
TX078958,U09165,P01540,M00056,31.18,20230304165343,Strasbourg,BANK_TRANSFER,Toys
TX078959,U02483,P02327,M00374,49.92,20240420091407,Strasbourg,PAYPAL,Toys
TX078960,U01178,P04327,M00176,17.14,20230313190343,Nîmes,CASH,Beauty
TX078961,U09504,P01458,M00280,441.89,20230608073100,Dijon,CRYPTO,Sports
TX078962,U01948,P03012,M00032,31.52,20241207042503,Dijon,CRYPTO,Books
TX078963,U05350,P01737,M00441,37.04,20240703230430,Lille,CRYPTO,Books
TX078964,U01760,P01734,M00205,135.77,20230203194514,Le Havre,CRYPTO,Beauty
TX078965,U01216,P03106,M00352,415.77,20240505103017,Toulouse,CARD,Sports
TX078966,U05918,P01210,M00152,841.39,20240704115956,Toulon,BANK_TRANSFER,Home & Garden
TX078967,U00869,P03379,M00357,322.13,20231208044250,Angers,CARD,Automotive
TX078968,U07583,P00784,M00388,370.65,20241127223609,Bordeaux,CRYPTO,Home & Garden
TX078969,U09150,P03655,M00449,38.05,20240817094917,Reims,PAYPAL,Books
TX078970,U01716,P01755,M00262,3523.64,20241020015643,Lille,CARD,Automotive
TX078971,U08624,P03728,M00173,222.92,20241222172700,Bordeaux,CRYPTO,Health
TX078972,U03279,P03532,M00435,56.26,20230411221635,Rennes,CASH,Toys
TX078973,U08581,P00204,M00459,1050.42,20240318035333,Toulouse,BANK_TRANSFER,Electronics
TX078974,U08234,P00532,M00161,138.35,20230531145932,Angers,BANK_TRANSFER,Beauty
TX078975,U08592,P00524,M00321,19.81,20240605103100,Nîmes,BANK_TRANSFER,Toys
TX078976,U09438,P02746,M00353,50.92,20230731110958,Paris,PAYPAL,Clothing
TX078977,U08428,P00277,M00233,71.77,20230713155139,Lyon,CRYPTO,Food
TX078978,U07182,P03155,M00198,92.02,20230509125024,Nantes,CARD,Toys
TX078979,U02908,P00022,M00340,356.24,20240515211214,Nîmes,CASH,Electronics
TX078980,U02269,P04727,M00044,15.9,20240906205230,Toulouse,PAYPAL,Health
TX078981,U06315,P00534,M00075,6.68,20230419195849,Le Havre,CASH,Food
TX078982,U02798,P02173,M00396,130.58,20230422114703,Villeurbanne,CASH,Health
TX078983,U05659,P04133,M00223,430.75,20230514013746,Reims,CRYPTO,Home & Garden
TX078984,U04374,P02885,M00036,31.51,20240918141254,Nantes,CASH,Books
TX078985,U09110,P03251,M00162,297.57,20240411033554,Dijon,CASH,Sports
TX078986,U01455,P02014,M00307,415.59,20240623145128,Montpellier,CARD,Sports
TX078987,U03784,P02206,M00051,276.58,20230422234901,Nîmes,CARD,Sports
TX078988,U01386,P00289,M00424,22.85,20240613231258,Montpellier,CRYPTO,Health
TX078989,U05449,P01543,M00105,1251.52,20231116200708,Marseille,PAYPAL,Electronics
TX078990,U08713,P00978,M00048,96.75,20240921210420,Lyon,CARD,Clothing
TX078991,U01053,P01890,M00237,362.56,20230301213715,Paris,CASH,Sports
TX078992,U08696,P04532,M00254,462.55,20231125011244,Rennes,PAYPAL,Home & Garden
TX078993,U06464,P00697,M00162,177.03,20230602224931,Reims,PAYPAL,Sports
TX078994,U09071,P00457,M00024,56.63,20230405194139,Angers,CRYPTO,Automotive
TX078995,U01533,P00105,M00190,540.92,20230705155601,Lille,PAYPAL,Home & Garden
TX078996,U00905,P01996,M00144,1277.42,20240305021025,Dijon,BANK_TRANSFER,Electronics
TX078997,U03985,P03950,M00475,147.83,20241219010520,Lyon,CRYPTO,Beauty
TX078998,U03036,P01909,M00041,135.72,20231125180347,Paris,CARD,Toys
TX078999,U09857,P02729,M00055,51.49,20230112202715,Dijon,BANK_TRANSFER,Beauty
TX079000,U03512,P01214,M00080,1494.22,20241008030047,Le Havre,PAYPAL,Automotive
TX079001,U02328,P04525,M00236,101.94,20240612104342,Nice,CRYPTO,Toys
TX079002,U03144,P02768,M00408,707.31,20240605002730,Strasbourg,BANK_TRANSFER,Electronics
TX079003,U09502,P00422,M00268,1189.99,20230525043447,Bordeaux,CRYPTO,Electronics
TX079004,U07119,P01124,M00242,12.98,20240629183537,Nîmes,CASH,Books
TX079005,U00382,P03289,M00439,56.83,20230421191555,Grenoble,CRYPTO,Books
TX079006,U07850,P02017,M00261,65.45,20241215161636,Nîmes,CASH,Beauty
TX079007,U03312,P02627,M00212,156.14,20230926025502,Dijon,CASH,Toys
TX079008,U03100,P00538,M00225,1049.97,20241108054511,Reims,CASH,Automotive
TX079009,U06038,P04921,M00490,43.78,20230531071452,Dijon,BANK_TRANSFER,Health
TX079010,U01223,P02672,M00078,33.2,20240713074440,Angers,BANK_TRANSFER,Books
TX079011,U04119,P03338,M00426,1074.77,20231110061512,Nîmes,BANK_TRANSFER,Electronics
TX079012,U04018,P04164,M00231,216.92,20241205140519,Paris,CARD,Sports
TX079013,U00870,P02012,M00457,72.17,20240708180148,Marseille,CRYPTO,Home & Garden
TX079014,U00536,P01659,M00039,41.76,20241113080459,Saint-Etienne,CARD,Beauty
TX079015,U07228,P01133,M00350,441.43,20230718170120,Lyon,CASH,Clothing
TX079016,U01035,P01808,M00266,507.81,20230516025327,Dijon,CRYPTO,Sports
TX079017,U07054,P01416,M00211,49.52,20240109022331,Angers,BANK_TRANSFER,Clothing
TX079018,U00505,P03300,M00331,106.05,20230326041456,Villeurbanne,PAYPAL,Sports
TX079019,U09807,P04239,M00009,160.82,20241020072005,Toulouse,PAYPAL,Home & Garden
TX079020,U05370,P01613,M00101,141.84,20240606035952,Lyon,BANK_TRANSFER,Beauty
TX079021,U04807,P03894,M00283,859.41,20240303154547,Reims,CRYPTO,Automotive
TX079022,U03293,P03480,M00056,81.0,20240811114832,Angers,CARD,Toys
TX079023,U02544,P01272,M00452,25.9,20240928071540,Strasbourg,BANK_TRANSFER,Sports
TX079024,U08959,P04079,M00393,144.22,20230430070523,Lille,CARD,Electronics
TX079025,U07178,P00165,M00010,41.29,20241109134736,Toulouse,CRYPTO,Books
TX079026,U08158,P02892,M00207,155.95,20230407091256,Bordeaux,CASH,Sports
TX079027,U01992,P04608,M00325,32.27,20240530042718,Reims,CARD,Beauty
TX079028,U02915,P03724,M00162,375.81,20230811074746,Bordeaux,CRYPTO,Sports
TX079029,U03083,P01849,M00254,512.14,20230508062635,Montpellier,CARD,Home & Garden
TX079030,U07234,P01389,M00297,22.77,20240925024230,Nantes,BANK_TRANSFER,Beauty
TX079031,U00099,P04013,M00154,649.27,20240408222250,Toulouse,CRYPTO,Electronics
TX079032,U05715,P03033,M00262,643.32,20230718155247,Lille,BANK_TRANSFER,Automotive
TX079033,U00001,P00655,M00349,1595.73,20230811180750,Saint-Etienne,CASH,Electronics
TX079034,U01033,P01620,M00468,550.92,20240820233436,Montpellier,BANK_TRANSFER,Automotive
TX079035,U00364,P03600,M00277,17.96,20241012055036,Nice,CASH,Books
TX079036,U09113,P01269,M00176,79.4,20230308093655,Nantes,CARD,Beauty
TX079037,U00085,P03852,M00214,29.78,20230428225333,Nice,PAYPAL,Books
TX079038,U09570,P02171,M00099,169.76,20241225084623,Nîmes,CARD,Clothing
TX079039,U01956,P04439,M00316,104.12,20231027212405,Paris,PAYPAL,Food
TX079040,U05509,P03443,M00030,49.66,20240722053225,Dijon,BANK_TRANSFER,Food
TX079041,U01269,P00369,M00167,81.17,20230310043832,Paris,CRYPTO,Food
TX079042,U04445,P04487,M00213,296.54,20231206082647,Nice,BANK_TRANSFER,Home & Garden
TX079043,U04160,P01524,M00256,546.81,20230805082209,Nantes,CARD,Sports
TX079044,U09978,P00480,M00048,209.48,20241011170932,Paris,CRYPTO,Clothing
TX079045,U01619,P02251,M00190,776.42,20240607135448,Lille,CARD,Home & Garden
TX079046,U05883,P04382,M00455,6.16,20230804181857,Reims,PAYPAL,Food
TX079047,U07693,P01427,M00194,36.58,20230630045220,Marseille,PAYPAL,Beauty
TX079048,U01556,P04989,M00049,255.58,20231004202429,Nice,BANK_TRANSFER,Toys
TX079049,U04686,P02961,M00048,312.64,20240513184923,Dijon,BANK_TRANSFER,Clothing
TX079050,U07186,P04193,M00476,56.2,20240819094327,Le Havre,PAYPAL,Health
TX079051,U09442,P03063,M00156,21.9,20231023075236,Strasbourg,CRYPTO,Beauty
TX079052,U02151,P02221,M00069,3628.63,20231220111216,Lille,CRYPTO,Electronics
TX079053,U08860,P01383,M00448,146.16,20231031190202,Lille,CRYPTO,Toys
TX079054,U04860,P01902,M00443,143.42,20240423222650,Nice,CASH,Clothing
TX079055,U09650,P04341,M00268,483.34,20230602105417,Le Havre,PAYPAL,Electronics
TX079056,U01218,P03828,M00343,704.57,20230828174926,Marseille,BANK_TRANSFER,Automotive
TX079057,U01298,P00087,M00484,99.77,20230413112842,Le Havre,CARD,Home & Garden
TX079058,U03709,P02378,M00030,30.2,20241217075157,Nîmes,CRYPTO,Food
TX079059,U03276,P00899,M00482,1386.9,20231231043618,Strasbourg,CASH,Home & Garden
TX079060,U01731,P04937,M00066,122.25,20230209175859,Montpellier,CRYPTO,Toys
TX079061,U07409,P04531,M00408,376.97,20241231121931,Marseille,PAYPAL,Electronics
TX079062,U06660,P03437,M00189,114.58,20240527060056,Lille,PAYPAL,Toys
TX079063,U06193,P01141,M00264,51.05,20230411011902,Lille,PAYPAL,Clothing
TX079064,U04227,P00001,M00011,1327.8,20240727021105,Angers,BANK_TRANSFER,Electronics
TX079065,U07598,P04655,M00298,30.44,20230625104009,Nantes,CASH,Books
TX079066,U02507,P02329,M00323,32.83,20230916002733,Strasbourg,BANK_TRANSFER,Books
TX079067,U04480,P02549,M00359,140.91,20241115185248,Lille,BANK_TRANSFER,Sports
TX079068,U02513,P02122,M00280,73.08,20230605130833,Toulouse,CASH,Sports
TX079069,U08365,P02050,M00051,626.7,20230105014302,Lille,CASH,Sports
TX079070,U02153,P02183,M00485,4.34,20240523211621,Toulon,BANK_TRANSFER,Food
TX079071,U04977,P02347,M00267,14.46,20240628221519,Nice,BANK_TRANSFER,Beauty
TX079072,U04684,P01008,M00287,176.62,20231008150445,Bordeaux,PAYPAL,Automotive
TX079073,U05339,P03539,M00347,24.49,20230630234138,Reims,PAYPAL,Books
TX079074,U09286,P00203,M00225,799.6,20240519040340,Nîmes,CARD,Automotive
TX079075,U08027,P03201,M00430,161.71,20241115225602,Lille,CARD,Beauty
TX079076,U08745,P01938,M00347,32.03,20230809143644,Strasbourg,CRYPTO,Books
TX079077,U09863,P00530,M00455,135.87,20230619002729,Paris,CARD,Food
TX079078,U04462,P00776,M00444,191.14,20240827212839,Toulon,CARD,Clothing
TX079079,U02516,P01775,M00425,20.33,20240125075647,Marseille,PAYPAL,Books
TX079080,U07957,P01783,M00376,32.44,20240910061426,Lyon,CRYPTO,Books
TX079081,U03820,P04948,M00057,4.51,20231220170500,Toulon,CRYPTO,Food
TX079082,U08429,P01773,M00193,141.49,20230205184913,Bordeaux,PAYPAL,Automotive
TX079083,U03524,P04305,M00096,88.75,20230225223725,Grenoble,BANK_TRANSFER,Toys
TX079084,U04644,P02049,M00087,185.91,20240222223423,Nîmes,CRYPTO,Home & Garden
TX079085,U05629,P04150,M00143,286.29,20230824045212,Toulon,CASH,Beauty
TX079086,U04186,P01020,M00056,105.48,20240806085018,Grenoble,BANK_TRANSFER,Toys
TX079087,U03398,P03347,M00139,64.87,20240608214710,Reims,PAYPAL,Beauty
TX079088,U04247,P04598,M00167,46.19,20240722040335,Villeurbanne,CRYPTO,Food
TX079089,U00540,P01868,M00181,152.86,20230321024218,Nîmes,CRYPTO,Sports
TX079090,U04753,P04977,M00486,7.47,20240704224345,Lyon,CRYPTO,Toys
TX079091,U02284,P03695,M00359,177.36,20240421155906,Marseille,BANK_TRANSFER,Sports
TX079092,U07499,P02936,M00169,41.57,20240912095310,Villeurbanne,CARD,Books
TX079093,U04600,P02437,M00435,110.96,20240211051413,Toulon,PAYPAL,Toys
TX079094,U04664,P03178,M00498,113.88,20230806223847,Toulon,PAYPAL,Toys
TX079095,U03757,P02669,M00260,137.99,20240819034431,Rennes,CRYPTO,Clothing
TX079096,U02350,P00560,M00318,37.92,20240706143932,Bordeaux,CARD,Food
TX079097,U05538,P03719,M00205,75.75,20241026212444,Reims,PAYPAL,Beauty
TX079098,U05986,P00341,M00072,368.66,20240513155539,Dijon,CARD,Sports
TX079099,U01453,P02708,M00399,226.65,20230410135832,Rennes,CASH,Automotive
TX079100,U07196,P03874,M00477,1244.53,20230909114108,Villeurbanne,CARD,Automotive
TX079101,U00620,P02126,M00288,20.64,20230212204036,Saint-Etienne,BANK_TRANSFER,Books
TX079102,U00081,P02221,M00069,1044.25,20240922150839,Nantes,CARD,Electronics
TX079103,U02745,P00077,M00183,542.12,20240102090545,Angers,CARD,Sports
TX079104,U07207,P02754,M00275,1290.37,20230505170157,Reims,CARD,Automotive
TX079105,U04814,P03295,M00183,142.92,20230412221718,Toulouse,CRYPTO,Sports
TX079106,U07797,P04786,M00444,303.73,20230504191714,Toulouse,CRYPTO,Clothing
TX079107,U00909,P04067,M00262,1522.37,20230616042406,Marseille,CRYPTO,Automotive
TX079108,U04804,P04821,M00387,116.36,20230820123014,Montpellier,CRYPTO,Health
TX079109,U01814,P01148,M00116,1851.18,20230707160301,Nice,CRYPTO,Electronics
TX079110,U00371,P00356,M00382,36.78,20240918063721,Villeurbanne,CRYPTO,Clothing
TX079111,U06787,P00570,M00458,2307.33,20230418165043,Strasbourg,PAYPAL,Electronics
TX079112,U04514,P03452,M00270,93.27,20230714003123,Toulon,CARD,Toys
TX079113,U01595,P03565,M00278,44.36,20240224212212,Nice,CRYPTO,Books
TX079114,U02560,P02884,M00307,415.55,20240131093525,Angers,CASH,Sports
TX079115,U01290,P01001,M00398,109.64,20231019165853,Nice,CARD,Food
TX079116,U02757,P04723,M00116,1802.5,20231017070950,Saint-Etienne,CASH,Electronics
TX079117,U09357,P01379,M00103,67.97,20230922012658,Nice,PAYPAL,Toys
TX079118,U09212,P00828,M00295,28.72,20240904212527,Paris,BANK_TRANSFER,Beauty
TX079119,U04400,P04096,M00119,214.14,20240705003632,Toulon,PAYPAL,Beauty
TX079120,U02448,P04185,M00142,411.22,20230820095425,Reims,BANK_TRANSFER,Health
TX079121,U07772,P03736,M00025,31.54,20230210005105,Lyon,BANK_TRANSFER,Health
TX079122,U04908,P00934,M00199,181.77,20240826215528,Rennes,CRYPTO,Sports
TX079123,U09805,P04200,M00496,12.47,20231106093658,Montpellier,CASH,Books
TX079124,U05537,P00450,M00317,155.47,20231228134834,Angers,CASH,Sports
TX079125,U07139,P00625,M00464,1566.06,20230216003144,Nantes,CASH,Automotive
TX079126,U07103,P02396,M00442,39.45,20230905145946,Nice,CRYPTO,Food
TX079127,U00028,P01684,M00489,172.63,20230123184102,Strasbourg,CARD,Health
TX079128,U02374,P01832,M00492,1330.78,20241008223654,Strasbourg,PAYPAL,Automotive
TX079129,U02289,P04304,M00075,10.1,20240604180646,Nice,PAYPAL,Food
TX079130,U08242,P00781,M00202,519.88,20240103122950,Nice,BANK_TRANSFER,Home & Garden
